year,month,day,time,Latitude(S),Longitude(W),wind direction,wind force,"water temp
Surface (F)","water temp 
Injection (F)","Sea state 
Direction","Sea state 
Force","Sea swell 
Direction","Sea swell 
Force",Barometer,Air Temperature,REMARKS,Folder ref,ship_name,UUID
1951,2,27,400,-64.15,-34.55,SSE,5,28,nan,nan,6,nan,nan,28.68,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,882ca85f0db552068e64dc6ba56e6713
1951,2,27,800,-64.10333333333334,-34.60333333333333,SSE,4,27,nan,nan,6,nan,nan,28.7,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,7a8dfe88f24851e7a575ba52ed362c03
1951,2,27,1200,-64.05666666666667,-34.656666666666666,S,5,29,nan,nan,6,nan,nan,29.75,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,f74f638c7ea257b28afb777480be149f
1951,2,27,1600,-64.01,-34.709999999999994,S,5,23,nan,nan,6,nan,nan,29.85,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,7bdfb7659469556eb542c958e6dc2845
1951,2,27,2000,-63.96333333333333,-34.76333333333333,S,5,23,nan,nan,6,nan,nan,29.93,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,4160e21c5ac951d7b9696abac867c0ff
1951,2,27,2400,-63.916666666666664,-34.81666666666666,S,4,23,nan,nan,5,nan,nan,29.05,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,142ea8a90bd45ccbb0acf7cbd189367d
1951,2,28,400,-63.87,-34.87,S,4,25,nan,nan,5,nan,nan,29.15,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,1b670c7ca21254c9a98529348bd1d3c4
1951,2,28,800,-63.855,-34.541666666666664,SWS,4,26,nan,nan,5,nan,nan,29.29,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,0e1b00ea50d058fcbcac40d1fb047883
1951,2,28,1200,-63.839999999999996,-34.21333333333333,WS,4,27,nan,nan,5,nan,nan,29.35,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,cfaeb368762455e6bf070632e9761b4c
1951,2,28,1600,-63.825,-33.885,W,5,29,nan,nan,5,nan,nan,29.35,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,2d0dffbda0215f0ca78c03cd4f075d51
1951,2,28,2000,-63.81,-33.556666666666665,W,5,30,nan,nan,5,nan,nan,29.35,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,3f365c1f45555c87b6418e571f9f189d
1951,2,28,2400,-63.795,-33.22833333333333,W,5,30,nan,nan,4,nan,nan,29.35,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,6f4466664e2255628cdb80fae97fbd9b
1951,3,1,400,-63.78,-32.9,WNW,4,31,nan,nan,3,nan,nan,29.4,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,3b178703ce3754e5af67f04359d2e051
1951,3,1,800,-63.50333333333333,-32.53,WNW,4,32,nan,nan,3,nan,nan,29.45,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,1dd91c7fdfc55949b14bc749bb3ecee5
1951,3,1,1200,-63.22666666666667,-32.16,NWW,4,33,nan,nan,3,nan,nan,29.45,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,7752c454bbf85207a305f22838ed03a4
1951,3,1,1600,-62.95,-31.79,NWW,5,34,nan,nan,4,nan,nan,29.44,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,aa8f17c44aa852d7989e3cf24edd7866
1951,3,1,2000,-62.67333333333333,-31.419999999999998,NWW,6,33,nan,nan,5,nan,nan,29.43,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,21d2218f6cbb5f09b32baee0ee8c8033
1951,3,1,2400,-62.39666666666666,-31.05,NW,6,33,nan,nan,5,nan,nan,29.43,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,64e545b7922d54d2b146ce0878664840
1951,3,2,400,-62.12,-30.68,NW,5,33,nan,nan,4,nan,nan,29.43,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,0f2dea7765225f4a9b733bc10a8d1c59
1951,3,2,800,-61.92,-30.405,NW,5,33,nan,nan,4,nan,nan,29.44,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,4c643a73253155c3bdaf5e9902e143a2
1951,3,2,1200,-61.72,-30.13,N,6,34,nan,nan,5,nan,nan,29.4,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,14eeecba82a45deca053af03021f98d6
1951,3,2,1600,-61.519999999999996,-29.855,N,6,34,nan,nan,6,nan,nan,29.1,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,172c53890d5a5b96b81d0a8d7422e298
1951,3,2,2000,-61.32,-29.580000000000002,N,7,38,nan,nan,6,nan,nan,29.0,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,2fb40ec15f4f5b75a9ef0817b55bb4d2
1951,3,2,2400,-61.120000000000005,-29.305,NNE,7,38,nan,nan,6,nan,nan,28.72,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,85be8ebb51fe52168883fdd7bc1793aa
1951,3,3,400,-60.92,-29.03,NNW,7,38,nan,nan,6,nan,nan,28.62,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,ba404098e51b53a78d0a4269e74c8059
1951,3,3,800,-60.67,-28.655,W,8,38,nan,nan,8,nan,nan,28.7,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,95078e118be15cd3a9e885bab3f44343
1951,3,3,1200,-60.42,-28.28,W,10,37,nan,nan,9,nan,nan,28.95,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,7193cc0712e05f38baf9574bec74c352
1951,3,3,1600,-60.17,-27.905,W,10,37,nan,nan,9,nan,nan,29.15,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,ee526b7c87595c94b223185e157e90ac
1951,3,3,2000,-59.92,-27.53,W,9,33,nan,nan,8,nan,nan,29.28,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,e5ffcda030725a649bbfd7c5b54d357c
1951,3,3,2400,-59.67,-27.155,W,8,33,nan,nan,7,nan,nan,29.37,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,5a4298f76d1b5bd18db3f7c2a4d97785
1951,3,4,400,-59.42,-26.78,W,5,33,nan,nan,6,nan,nan,29.4,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,65ad6626dcda556988ba4d008dfa116d
1951,3,4,800,-59.4,-26.82166666666667,W,5,34,nan,nan,6,nan,nan,29.43,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,5ea145f7c49256fdbd6970d72c5f664a
1951,3,4,1200,-59.38,-26.863333333333333,WN,5,36,nan,nan,5,nan,nan,29.45,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,ee8eba64be2a596cabb81b7d7c9a52d2
1951,3,4,1600,-59.36,-26.905,WSW,4,36,nan,nan,4,nan,nan,29.46,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,0275b72bff5158e6a5111502aa6d94c0
1951,3,4,2000,-59.339999999999996,-26.94666666666667,SW,5,33,nan,nan,4,nan,nan,29.5,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,ebde5a3bf44156c98610378d46061bf6
1951,3,4,2400,-59.32,-26.988333333333333,SW,5,33,nan,nan,4,nan,nan,29.6,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,1a283bc90942565c8e3d9e5a1cd03321
1951,3,5,400,-59.3,-27.03,SSW,5,33,nan,nan,4,nan,nan,29.87,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,358fcb8de4a45370a214fa45ac16d816
1951,3,5,800,-59.31333333333333,-27.345000000000002,SSW,5,34,nan,nan,4,nan,nan,30.0,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,eae7539c05815b65843a7c9a98165372
1951,3,5,1200,-59.32666666666667,-27.66,SW,5,35,nan,nan,4,nan,nan,30.05,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,2c3bfd02ac4455b0be455baed8c07da4
1951,3,5,1600,-59.34,-27.975,W,5,37,nan,nan,4,nan,nan,30.03,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,7adf2a8a98cb5f09aa34267ad57600c3
1951,3,5,2000,-59.35333333333333,-28.290000000000003,W,4,37,nan,nan,4,nan,nan,29.9,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,07df718363fb5f88a6d21ec5d5b67618
1951,3,5,2400,-59.36666666666667,-28.605,W,6,37,nan,nan,5,nan,nan,29.85,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,3b9b44b2142d59eab1088ca25da542de
1951,3,6,400,-59.38,-28.92,W,6,39,nan,nan,5,nan,nan,29.78,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,2fe66282b9da553f8e9d6beda827bd01
1951,3,6,800,-59.513333333333335,-29.44666666666667,W,7,39,nan,nan,6,nan,nan,29.72,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,fcffbf597565578f964a4ca7165f52fb
1951,3,6,1200,-59.64666666666667,-29.973333333333333,SWW,8,37,nan,nan,7,nan,nan,29.65,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,6e4b0f8a80db564f973b4897f3c72491
1951,3,6,1600,-59.78,-30.5,SW,7,35,nan,nan,7,nan,nan,29.15,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,851c618a7cfc564781f6d28c1735c6e7
1951,3,6,2000,-59.913333333333334,-31.026666666666667,SW,7,37,nan,nan,6,nan,nan,29.65,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,7fa8c8fd46e75349b2fed7cf866429bb
1951,3,6,2400,-60.04666666666667,-31.55333333333333,SW,6,37,nan,nan,5,nan,nan,29.66,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,f5541dfbac61542ca64db2b03bd87971
1951,3,7,400,-60.18,-32.08,SW,4,35,nan,nan,4,nan,nan,29.66,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,fdd75c3b0b095dc5b6ca1886a52f3928
1951,3,7,800,-60.358333333333334,-32.20333333333333,SW,4,33,nan,nan,4,nan,nan,29.66,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,15b9b9c721175c1faa16351a262b8043
1951,3,7,1200,-60.53666666666667,-32.32666666666667,CALM,0,33,nan,nan,0,nan,nan,29.67,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,4661951e7f9f5e88a26a157dad799902
1951,3,7,1600,-60.715,-32.45,SW,3,32,nan,nan,2,nan,nan,29.66,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,5dc618bc71fc56c2af56745d5c94aaa8
1951,3,7,2000,-60.89333333333333,-32.57333333333333,WSW,3,32,nan,nan,2,nan,nan,29.65,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,e75d3b95af875119bbe8cd024bfe350b
1951,3,7,2400,-61.071666666666665,-32.696666666666665,W,3,32,nan,nan,2,nan,nan,29.65,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,214fda88566159b588ac34a6fc73fa24
1951,3,8,400,-61.25,-32.82,W,2,35,nan,nan,2,nan,nan,29.62,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,cb16eecfcd9c58ba961aecdcf0d1a0a7
1951,3,8,800,-61.388333333333335,-32.81166666666667,WNW,2,36,nan,nan,2,nan,nan,29.55,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,18ae0478e01f5377a56d165f5d57fddd
1951,3,8,1200,-61.526666666666664,-32.803333333333335,WNW,2,36,nan,nan,2,nan,nan,29.5,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,461a2ec5650352e182a4d0216512fba4
1951,3,8,1600,-61.665,-32.795,WNW,2,36,nan,nan,2,nan,nan,29.46,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,2460bca771265eb2a00764a0a0382b27
1951,3,8,2000,-61.803333333333335,-32.78666666666667,SW,2,36,nan,nan,2,nan,nan,29.47,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,a52e25966609594597dd85e46989c95b
1951,3,8,2400,-61.94166666666666,-32.778333333333336,SW,2,36,nan,nan,2,nan,nan,29.47,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,1912a41a862c52ec98c268862e70ff21
1951,3,9,400,-62.08,-32.77,WSW,3,29,nan,nan,2,nan,nan,29.46,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,04290a361cf5558787c039d8679c93b9
1951,3,9,800,-62.08,-32.77,WSW,3,30,nan,nan,2,nan,nan,29.47,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,16a8f19686f45a44b58e2a8486920ee9
1951,3,9,1200,-62.08,-32.77,WSW,3,33,nan,nan,3,nan,nan,29.5,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,5972c3d775075fddb05b500eda087e7d
1951,3,9,1600,-62.08,-32.77,SW,3,33,nan,nan,3,nan,nan,29.53,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,8c936aa9e47c5da895d5140a51282028
1951,3,9,2000,-62.08,-32.77,SW,2,32,nan,nan,2,nan,nan,29.57,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,9f5289dfb81d5d2a9f3166b49a9c61b2
1951,3,9,2400,-62.08,-32.77,SW,2,31,nan,nan,2,nan,nan,29.6,,nan,Salvesen2_A6_Southern_Harvester_51_51,Southern harvester,cb6ac3baa2be5237a62a4a52d3e81625
1957,11,28,600,-55.85,-41.68,SSE,7,31,nan,nan,6,nan,nan,29.35,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,989b93bd84a057998eb63e0d46a466fe
1957,11,28,1200,-56.6,-42.9725,S,5,32,nan,nan,5,nan,nan,29.52,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,441c7ccf4f995890945b11879c0f47a1
1957,11,28,1800,-57.35,-44.265,S,4,32,nan,nan,3,nan,nan,29.63,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,a0bb6a546d4a5edc918192ddef34bb72
1957,11,28,2400,-58.1,-45.557500000000005,CALM,0,30,nan,nan,0,nan,nan,29.63,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,812804ce42b05cabb1729a486abef9af
1957,11,29,600,-58.85,-46.85,NE,3,30,nan,nan,2,nan,nan,29.6,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,51b827ac1b8d5a18842f6de6e4f5d0c9
1957,11,29,1200,-59.33,-48.917500000000004,NE,4,32,nan,nan,3,nan,nan,29.48,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,fa4f013ddabf5ca2bce1f0c1571f5c64
1957,11,29,1800,-59.81,-50.985,NE,5,34,nan,nan,4,nan,nan,29.36,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,8ab6468547bc5c8e8b8123fc55318af8
1957,11,29,2400,-60.290000000000006,-53.052499999999995,ENE,6,32,nan,nan,5,nan,nan,29.2,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,f6b830bcdc0b5824bdb8711d08bc4ef1
1957,11,30,600,-60.77,-55.12,ENE,5,32,nan,nan,4,nan,nan,29.14,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,2a7d916ea5d5589c94811a41cee700e1
1957,11,30,1200,-60.847500000000004,-57.0725,ENE,5,33,nan,nan,5,nan,nan,29.12,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,c673fbc08996503d8f42e71ea6d4482a
1957,11,30,1800,-60.925,-59.025,ES,4,34,nan,nan,5,nan,nan,29.12,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,3247bc1e6b7a59f5ab438e0beaf6f8ff
1957,11,30,2400,-61.0025,-60.9775,E,4,32,nan,nan,4,nan,nan,29.14,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,51ac45e667a65671ade84cc7dcb965da
1957,12,1,600,-61.08,-62.93,ESE,4,31,nan,nan,3,nan,nan,29.18,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,4747befafa1e53228e7bad1d56def021
1957,12,1,1200,-61.735,-63.8475,WSW,3,31,nan,nan,3,nan,nan,29.23,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,5a0c0a5603b85399bcb102e544b8d21d
1957,12,1,1800,-62.39,-64.765,SW,5,32,nan,nan,4,nan,nan,29.25,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,6a0d281b9fdc588cb372ca6f6e34f4aa
1957,12,1,2400,-63.045,-65.68249999999999,SW,6,31,nan,nan,4,nan,nan,29.27,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,19b2e8e2deb458bf96c5279d0d4f8bf9
1957,12,2,600,-63.7,-66.6,SW,5,30,nan,nan,4,nan,nan,29.28,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,00df3344e57c533da8d2ad0f2c5e9e4f
1957,12,2,1200,-63.99250000000001,-67.85749999999999,W,5,30,nan,nan,4,nan,nan,29.39,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,6cfd74d19ae85df0afc6e7c7cff9e940
1957,12,2,1800,-64.285,-69.115,WSW,6,32,nan,nan,6,nan,nan,29.24,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,d9d2683511b45017a9177738c5654343
1957,12,2,2400,-64.5775,-70.3725,WSW,6,30,nan,nan,5,nan,nan,29.28,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,2fd6f386d87551ef867eff2a5329d317
1957,12,3,600,-64.87,-71.63,NW,4,30,nan,nan,2,nan,nan,29.31,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,06c323c5bb3f5be19baab4bec548cf92
1957,12,3,1200,-64.8225,-71.61,W,4,31,nan,nan,2,nan,nan,29.32,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,f333fdf10b105ee7aa07f22c87ffd0e4
1957,12,3,1800,-64.775,-71.59,W,3,32,nan,nan,2,nan,nan,29.31,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,6111a71759085caeb0d0c30b81992bee
1957,12,3,2400,-64.7275,-71.57,W,3,31,nan,nan,2,nan,nan,29.31,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,50e001fe58725736846ef55af0e1c050
1957,12,4,600,-64.68,-71.55,WNW,2,30,nan,nan,2,nan,nan,29.32,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,02ba8465c26d584c9bf04f02bbdb501f
1957,12,4,1200,-64.64750000000001,-72.67,NW,3,30,nan,nan,2,nan,nan,29.31,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,9e03777460905bd5b93b3c0e3b9cdf81
1957,12,4,1800,-64.61500000000001,-73.78999999999999,NW,3,30,nan,nan,2,nan,nan,29.26,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,828aeba14135503aa310ae53049d93ed
1957,12,4,2400,-64.5825,-74.91,WNW,2,32,nan,nan,2,nan,nan,29.18,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,cf5fb057523952e880fe9d9a9502d052
1957,12,5,600,-64.55,-76.03,WNW,4,31,nan,nan,4,nan,nan,29.22,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,ecc0591fa22c58278423ee1ce8967ee8
1957,12,5,1200,-64.9575,-78.0725,WSW,4,30,nan,nan,3,nan,nan,29.27,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,121205c27fb752bca99c9e78db637f7a
1957,12,5,1800,-65.36500000000001,-80.11500000000001,SSW,4,27,nan,nan,3,nan,nan,29.34,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,6aec590715895c628272586d77507bf0
1957,12,5,2400,-65.77250000000001,-82.1575,SW,4,28,nan,nan,3,nan,nan,29.38,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,83ed0ca3055b55aca301276280a0264d
1957,12,6,600,-66.18,-84.2,WSW,3,28,nan,nan,3,nan,nan,29.38,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,7e086e1d7d4c5f6d81e411d6bdb8cab9
1957,12,6,1200,-65.59,-85.92,SSW,5,28,nan,nan,4,nan,nan,29.38,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,9513684d04125f3291b3c931db7c3e7f
1957,12,6,1800,-65.0,-87.64,SSW,6,27,nan,nan,4,nan,nan,29.51,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,74c01854f4f25d79ac089419d8948d3e
1957,12,6,2400,-64.41,-89.36,SSW,5,26,nan,nan,3,nan,nan,29.56,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,fb1486567ed55e72a4321636b0997042
1957,12,7,600,-63.82,-91.08,WSW,4,30,nan,nan,3,nan,nan,29.58,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,5dd6e9715a56517d9e2f250a5920737a
1957,12,7,1200,-63.885,-91.5425,N,4,33,nan,nan,4,nan,nan,29.3,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,c075b5dcab5954a99fada37b4062ccce
1957,12,7,1800,-63.95,-92.005,N,4,33,nan,nan,3,nan,nan,29.07,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,e0335ebf476c5349b95bed119c4f8394
1957,12,7,2400,-64.015,-92.4675,NW,4,33,nan,nan,2,nan,nan,29.03,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,f3bae5274b16558fa08320f2bce27654
1957,12,8,600,-64.08,-92.93,NNW,4,32,nan,nan,2,nan,nan,29.02,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,f547b2b5b66e5d948b8d0678b3943d80
1957,12,8,1200,-63.8675,-93.8675,N,4,33,nan,nan,2,nan,nan,28.95,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,77b4f413d0ea587fa059f1a37f0131df
1957,12,8,1800,-63.655,-94.805,N,4,33,nan,nan,2,nan,nan,28.93,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,a6179f31158f5ff9835ac011758734e3
1957,12,8,2400,-63.442499999999995,-95.7425,NNE,4,33,nan,nan,3,nan,nan,28.95,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,7c8b758299f6522b9f2ed6d9a2e2d563
1957,12,9,600,-63.23,-96.68,WNW,2,32,nan,nan,2,nan,nan,29.0,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,76f71a1399ca5e42b7a167e316d4cf25
1957,12,9,1200,-63.272499999999994,-97.79,N,2,30,nan,nan,2,nan,nan,29.06,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,828c83fe6dec595b8a869ca2035080fe
1957,12,9,1800,-63.315,-98.9,NE,4,34,nan,nan,3,nan,nan,28.97,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,45063aae762b5e3d8828d2d0d5970c0d
1957,12,9,2400,-63.3575,-100.01,NE,5,34,nan,nan,4,nan,nan,28.93,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,903d1962bdc85230b765d137c6b280f4
1957,12,10,600,-63.4,-101.12,NE,5,34,nan,nan,5,nan,nan,28.8,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,c8a7ac731af55694982d1b590af988f7
1957,12,10,1200,-63.295,-101.295,N,3,33,nan,nan,3,nan,nan,28.75,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,a1c03964932d53a2acf99cedfdee05f3
1957,12,10,1800,-63.19,-101.47,WSW,3,31,nan,nan,3,nan,nan,28.78,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,6a2794821458510ab220a57df186cef5
1957,12,10,2400,-63.084999999999994,-101.645,WSW,3,32,nan,nan,3,nan,nan,28.82,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,245016c9644658b6a0d102ee5204249d
1957,12,11,600,-62.98,-101.82,SSW,3,32,nan,nan,2,nan,nan,28.89,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,5eb0cf2a95375022bae79d81ad433401
1957,12,11,1200,-62.864999999999995,-102.48249999999999,S,3,32,nan,nan,3,nan,nan,28.95,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,257542343f1d56b290ab856fc771dbac
1957,12,11,1800,-62.75,-103.145,S,3,32,nan,nan,2,nan,nan,29.03,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,9fce015c327c5ba9a33514515c4ae03f
1957,12,11,2400,-62.635000000000005,-103.8075,SSW,3,30,nan,nan,2,nan,nan,29.05,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,085aa57695165418a9e83f7b087c3f79
1957,12,12,600,-62.52,-104.47,SSW,3,30,nan,nan,3,nan,nan,29.05,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,5df586ee2b105899aaa1b6854330e4da
1957,12,12,1200,-62.735,-106.02250000000001,SW,3,30,nan,nan,3,nan,nan,29.14,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,89662da2022b508db834f552dbdace22
1957,12,12,1800,-62.95,-107.575,WSW,3,30,nan,nan,2,nan,nan,29.2,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,fef124f67ea559dda4462c77ad51e916
1957,12,12,2400,-63.165000000000006,-109.1275,SSW,3,30,nan,nan,2,nan,nan,29.22,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,68a6125e371259dcbf919e0433829154
1957,12,13,600,-63.38,-110.68,W,2,30,nan,nan,1,nan,nan,29.24,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,2ab131dacdc75229a782e3ef0bf26b08
1957,12,13,1200,-63.580000000000005,-111.88000000000001,CALM,0,29,nan,nan,0,nan,nan,29.38,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,54ab388636445181a2520cc20797a330
1957,12,13,1800,-63.78,-113.08000000000001,CALM,1,31,nan,nan,1,nan,nan,29.3,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,c38bab9abf2d574c897a8b086315a76b
1957,12,13,2400,-63.980000000000004,-114.28,CALM,0,30,nan,nan,0,nan,nan,29.32,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,84385d1936975d25a57cef695cd4d5bf
1957,12,14,600,-64.18,-115.48,CALM,0,29,nan,nan,0,nan,nan,29.32,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,fd1d0a268068563cb6339a219ce3077b
1957,12,14,1200,-63.7775,-115.965,NNE,2,31,nan,nan,2,nan,nan,29.31,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,423df900655756fba4e0a64e6b432c97
1957,12,14,1800,-63.375,-116.45,NNE,3,33,nan,nan,2,nan,nan,29.3,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,37d925dff1da516aa3c5b40e070536f6
1957,12,14,2400,-62.972500000000004,-116.935,N,3,32,nan,nan,2,nan,nan,29.3,,nan,Salvesen2_A6_Southern_Harvester_57_58,Southern harvester,82555c78f86253549dca5fe787226422
